"Woningtype";"Bouwjaarklasse";"Perioden";"Regio's";"Beginstand woningvoorraad (aantal)";"Gemiddelde oppervlakte (m2)"
"Meergezinswoning";"1000 tot 1850";"2018";"Nederland";39626;93
"Meergezinswoning";"1000 tot 1850";"2019";"Nederland";40686;92
"Meergezinswoning";"1000 tot 1850";"2020";"Nederland";41426;92
"Meergezinswoning";"1000 tot 1850";"2021";"Nederland";41926;93
"Meergezinswoning";"1000 tot 1850";"2022";"Nederland";35814;98
"Meergezinswoning";"1000 tot 1850";"2023";"Nederland";36662;98
"Meergezinswoning";"1000 tot 1850";"2024";"Nederland";37271;97
"Meergezinswoning";"1000 tot 1850";"2025";"Nederland";37986;97
"Meergezinswoning";"1000 tot 1850";"2026";"Nederland";39946;96
"Meergezinswoning";"1000 tot 1850";"2012";"Amsterdam";27634;66
"Meergezinswoning";"1000 tot 1850";"2013";"Amsterdam";27713;72
"Meergezinswoning";"1000 tot 1850";"2014";"Amsterdam";25011;72
"Meergezinswoning";"1000 tot 1850";"2015";"Amsterdam";19782;74
"Meergezinswoning";"1000 tot 1850";"2016";"Amsterdam";19882;74
"Meergezinswoning";"1000 tot 1850";"2017";"Amsterdam";19236;75
"Meergezinswoning";"1000 tot 1850";"2018";"Amsterdam";19312;75
"Meergezinswoning";"1000 tot 1850";"2019";"Amsterdam";19551;76
"Meergezinswoning";"1000 tot 1850";"2020";"Amsterdam";19626;76
"Meergezinswoning";"1000 tot 1850";"2021";"Amsterdam";19632;77
"Meergezinswoning";"1000 tot 1850";"2022";"Amsterdam";13035;83
"Meergezinswoning";"1000 tot 1850";"2023";"Amsterdam";13292;83
"Meergezinswoning";"1000 tot 1850";"2024";"Amsterdam";13324;83
"Meergezinswoning";"1000 tot 1850";"2025";"Amsterdam";13358;83
"Meergezinswoning";"1000 tot 1850";"2026";"Amsterdam";13567;83
"Meergezinswoning";"1000 tot 1850";"2012";"'s-Gravenhage (gemeente)";1146;93
"Meergezinswoning";"1000 tot 1850";"2013";"'s-Gravenhage (gemeente)";1186;91
"Meergezinswoning";"1000 tot 1850";"2014";"'s-Gravenhage (gemeente)";1208;91
"Meergezinswoning";"1000 tot 1850";"2015";"'s-Gravenhage (gemeente)";1232;92
"Meergezinswoning";"1000 tot 1850";"2016";"'s-Gravenhage (gemeente)";1224;92
"Meergezinswoning";"1000 tot 1850";"2017";"'s-Gravenhage (gemeente)";1094;96
"Meergezinswoning";"1000 tot 1850";"2018";"'s-Gravenhage (gemeente)";1114;96
"Meergezinswoning";"1000 tot 1850";"2019";"'s-Gravenhage (gemeente)";1125;96
"Meergezinswoning";"1000 tot 1850";"2020";"'s-Gravenhage (gemeente)";1127;97
"Meergezinswoning";"1000 tot 1850";"2021";"'s-Gravenhage (gemeente)";1121;96
"Meergezinswoning";"1000 tot 1850";"2022";"'s-Gravenhage (gemeente)";1138;95
"Meergezinswoning";"1000 tot 1850";"2023";"'s-Gravenhage (gemeente)";1188;95
"Meergezinswoning";"1000 tot 1850";"2024";"'s-Gravenhage (gemeente)";1195;95
"Meergezinswoning";"1000 tot 1850";"2025";"'s-Gravenhage (gemeente)";1201;95
"Meergezinswoning";"1000 tot 1850";"2026";"'s-Gravenhage (gemeente)";1199;92
"Meergezinswoning";"1000 tot 1850";"2012";"Rotterdam";11;
"Meergezinswoning";"1000 tot 1850";"2013";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2014";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2015";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2016";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2017";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2018";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2019";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2020";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2021";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2022";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2023";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2024";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2025";"Rotterdam";8;
"Meergezinswoning";"1000 tot 1850";"2026";"Rotterdam";14;
"Meergezinswoning";"1000 tot 1850";"2012";"Utrecht (gemeente)";1670;91
"Meergezinswoning";"1000 tot 1850";"2013";"Utrecht (gemeente)";1683;91
"Meergezinswoning";"1000 tot 1850";"2014";"Utrecht (gemeente)";1698;92
"Meergezinswoning";"1000 tot 1850";"2015";"Utrecht (gemeente)";1710;92
"Meergezinswoning";"1000 tot 1850";"2016";"Utrecht (gemeente)";1726;92
"Meergezinswoning";"1000 tot 1850";"2017";"Utrecht (gemeente)";1731;92
"Meergezinswoning";"1000 tot 1850";"2018";"Utrecht (gemeente)";1717;93
"Meergezinswoning";"1000 tot 1850";"2019";"Utrecht (gemeente)";1782;92
"Meergezinswoning";"1000 tot 1850";"2020";"Utrecht (gemeente)";1860;91
"Meergezinswoning";"1000 tot 1850";"2021";"Utrecht (gemeente)";1826;91
"Meergezinswoning";"1000 tot 1850";"2022";"Utrecht (gemeente)";1769;91
"Meergezinswoning";"1000 tot 1850";"2023";"Utrecht (gemeente)";1808;91
"Meergezinswoning";"1000 tot 1850";"2024";"Utrecht (gemeente)";1866;88
"Meergezinswoning";"1000 tot 1850";"2025";"Utrecht (gemeente)";1950;87
"Meergezinswoning";"1000 tot 1850";"2026";"Utrecht (gemeente)";1964;87
"Meergezinswoning";"1945 tot 1955";"2012";"Nederland";115972;73
"Meergezinswoning";"1945 tot 1955";"2013";"Nederland";115752;73
"Meergezinswoning";"1945 tot 1955";"2014";"Nederland";115497;73
"Meergezinswoning";"1945 tot 1955";"2015";"Nederland";115387;73
"Meergezinswoning";"1945 tot 1955";"2016";"Nederland";114411;73
"Meergezinswoning";"1945 tot 1955";"2017";"Nederland";113855;73
"Meergezinswoning";"1945 tot 1955";"2018";"Nederland";113408;73
"Meergezinswoning";"1945 tot 1955";"2019";"Nederland";112702;73
"Meergezinswoning";"1945 tot 1955";"2020";"Nederland";112505;73
"Meergezinswoning";"1945 tot 1955";"2021";"Nederland";112056;73
"Meergezinswoning";"1945 tot 1955";"2022";"Nederland";111732;73
"Meergezinswoning";"1945 tot 1955";"2023";"Nederland";111845;73
"Meergezinswoning";"1945 tot 1955";"2024";"Nederland";112426;73
"Meergezinswoning";"1945 tot 1955";"2025";"Nederland";112154;73
"Meergezinswoning";"1945 tot 1955";"2026";"Nederland";111593;73
"Meergezinswoning";"1945 tot 1955";"2012";"Amsterdam";13780;55
"Meergezinswoning";"1945 tot 1955";"2013";"Amsterdam";13784;55
"Meergezinswoning";"1945 tot 1955";"2014";"Amsterdam";13719;56
"Meergezinswoning";"1945 tot 1955";"2015";"Amsterdam";13905;56
"Meergezinswoning";"1945 tot 1955";"2016";"Amsterdam";13648;56
"Meergezinswoning";"1945 tot 1955";"2017";"Amsterdam";13647;56
"Meergezinswoning";"1945 tot 1955";"2018";"Amsterdam";13425;57
"Meergezinswoning";"1945 tot 1955";"2019";"Amsterdam";13207;57
"Meergezinswoning";"1945 tot 1955";"2020";"Amsterdam";12883;57
"Meergezinswoning";"1945 tot 1955";"2021";"Amsterdam";12904;57
"Meergezinswoning";"1945 tot 1955";"2022";"Amsterdam";12918;57
"Meergezinswoning";"1945 tot 1955";"2023";"Amsterdam";12850;57
"Meergezinswoning";"1945 tot 1955";"2024";"Amsterdam";12875;58
"Meergezinswoning";"1945 tot 1955";"2025";"Amsterdam";12885;58
"Meergezinswoning";"1945 tot 1955";"2026";"Amsterdam";12608;59
"Meergezinswoning";"1945 tot 1955";"2012";"'s-Gravenhage (gemeente)";14816;68
"Meergezinswoning";"1945 tot 1955";"2013";"'s-Gravenhage (gemeente)";14787;68
"Meergezinswoning";"1945 tot 1955";"2014";"'s-Gravenhage (gemeente)";14911;68
"Meergezinswoning";"1945 tot 1955";"2015";"'s-Gravenhage (gemeente)";15013;68
"Meergezinswoning";"1945 tot 1955";"2016";"'s-Gravenhage (gemeente)";15010;68
"Meergezinswoning";"1945 tot 1955";"2017";"'s-Gravenhage (gemeente)";14911;68
"Meergezinswoning";"1945 tot 1955";"2018";"'s-Gravenhage (gemeente)";14891;68
"Meergezinswoning";"1945 tot 1955";"2019";"'s-Gravenhage (gemeente)";14895;68
"Meergezinswoning";"1945 tot 1955";"2020";"'s-Gravenhage (gemeente)";14931;68
"Meergezinswoning";"1945 tot 1955";"2021";"'s-Gravenhage (gemeente)";14873;68
"Meergezinswoning";"1945 tot 1955";"2022";"'s-Gravenhage (gemeente)";14611;68
"Meergezinswoning";"1945 tot 1955";"2023";"'s-Gravenhage (gemeente)";14404;68
"Meergezinswoning";"1945 tot 1955";"2024";"'s-Gravenhage (gemeente)";14392;68
"Meergezinswoning";"1945 tot 1955";"2025";"'s-Gravenhage (gemeente)";14394;68
"Meergezinswoning";"1945 tot 1955";"2026";"'s-Gravenhage (gemeente)";14387;68
"Meergezinswoning";"1945 tot 1955";"2012";"Rotterdam";14933;68
"Meergezinswoning";"1945 tot 1955";"2013";"Rotterdam";15025;68
"Meergezinswoning";"1945 tot 1955";"2014";"Rotterdam";14985;66
"Meergezinswoning";"1945 tot 1955";"2015";"Rotterdam";15015;66
"Meergezinswoning";"1945 tot 1955";"2016";"Rotterdam";14854;66
"Meergezinswoning";"1945 tot 1955";"2017";"Rotterdam";14717;65
"Meergezinswoning";"1945 tot 1955";"2018";"Rotterdam";14588;65
"Meergezinswoning";"1945 tot 1955";"2019";"Rotterdam";14516;65
"Meergezinswoning";"1945 tot 1955";"2020";"Rotterdam";14748;66
"Meergezinswoning";"1945 tot 1955";"2021";"Rotterdam";14768;66
"Meergezinswoning";"1945 tot 1955";"2022";"Rotterdam";14778;66
"Meergezinswoning";"1945 tot 1955";"2023";"Rotterdam";14805;66
"Meergezinswoning";"1945 tot 1955";"2024";"Rotterdam";14707;66
"Meergezinswoning";"1945 tot 1955";"2025";"Rotterdam";14749;66
"Meergezinswoning";"1945 tot 1955";"2026";"Rotterdam";14576;66
"Meergezinswoning";"1945 tot 1955";"2012";"Utrecht (gemeente)";3357;68
"Meergezinswoning";"1945 tot 1955";"2013";"Utrecht (gemeente)";3357;68
"Meergezinswoning";"1945 tot 1955";"2014";"Utrecht (gemeente)";3357;68
"Meergezinswoning";"1945 tot 1955";"2015";"Utrecht (gemeente)";3376;68
"Meergezinswoning";"1945 tot 1955";"2016";"Utrecht (gemeente)";3376;68
"Meergezinswoning";"1945 tot 1955";"2017";"Utrecht (gemeente)";3404;68
"Meergezinswoning";"1945 tot 1955";"2018";"Utrecht (gemeente)";3335;68
"Meergezinswoning";"1945 tot 1955";"2019";"Utrecht (gemeente)";3340;68
"Meergezinswoning";"1945 tot 1955";"2020";"Utrecht (gemeente)";3294;68
"Meergezinswoning";"1945 tot 1955";"2021";"Utrecht (gemeente)";3294;69
"Meergezinswoning";"1945 tot 1955";"2022";"Utrecht (gemeente)";3293;68
"Meergezinswoning";"1945 tot 1955";"2023";"Utrecht (gemeente)";3260;68
"Meergezinswoning";"1945 tot 1955";"2024";"Utrecht (gemeente)";3234;67
"Meergezinswoning";"1945 tot 1955";"2025";"Utrecht (gemeente)";3039;67
"Meergezinswoning";"1945 tot 1955";"2026";"Utrecht (gemeente)";2930;68
"Meergezinswoning";"1985 tot 1995";"2012";"Nederland";304376;79
"Meergezinswoning";"1985 tot 1995";"2013";"Nederland";305538;79
"Meergezinswoning";"1985 tot 1995";"2014";"Nederland";312249;77
"Meergezinswoning";"1985 tot 1995";"2015";"Nederland";315347;77
"Meergezinswoning";"1985 tot 1995";"2016";"Nederland";318859;76
"Meergezinswoning";"1985 tot 1995";"2017";"Nederland";320934;76
"Meergezinswoning";"1985 tot 1995";"2018";"Nederland";323157;76
"Meergezinswoning";"1985 tot 1995";"2019";"Nederland";324104;76
"Meergezinswoning";"1985 tot 1995";"2020";"Nederland";326895;75
"Meergezinswoning";"1985 tot 1995";"2021";"Nederland";328969;75
"Meergezinswoning";"1985 tot 1995";"2022";"Nederland";330514;75
"Meergezinswoning";"1985 tot 1995";"2023";"Nederland";332492;74
"Meergezinswoning";"1985 tot 1995";"2024";"Nederland";334331;74
"Meergezinswoning";"1985 tot 1995";"2025";"Nederland";335809;74
"Meergezinswoning";"1985 tot 1995";"2026";"Nederland";336831;73
"Meergezinswoning";"1985 tot 1995";"2012";"Amsterdam";31230;69
"Meergezinswoning";"1985 tot 1995";"2013";"Amsterdam";31337;70
"Meergezinswoning";"1985 tot 1995";"2014";"Amsterdam";31229;70
"Meergezinswoning";"1985 tot 1995";"2015";"Amsterdam";31574;70
"Meergezinswoning";"1985 tot 1995";"2016";"Amsterdam";31968;70
"Meergezinswoning";"1985 tot 1995";"2017";"Amsterdam";32483;70
"Meergezinswoning";"1985 tot 1995";"2018";"Amsterdam";33522;71
"Meergezinswoning";"1985 tot 1995";"2019";"Amsterdam";33651;71
"Meergezinswoning";"1985 tot 1995";"2020";"Amsterdam";34271;71
"Meergezinswoning";"1985 tot 1995";"2021";"Amsterdam";34641;70
"Meergezinswoning";"1985 tot 1995";"2022";"Amsterdam";34803;70
"Meergezinswoning";"1985 tot 1995";"2023";"Amsterdam";35075;70
"Meergezinswoning";"1985 tot 1995";"2024";"Amsterdam";35704;70
"Meergezinswoning";"1985 tot 1995";"2025";"Amsterdam";36111;70
"Meergezinswoning";"1985 tot 1995";"2026";"Amsterdam";36498;70
"Meergezinswoning";"1985 tot 1995";"2012";"'s-Gravenhage (gemeente)";18281;78
"Meergezinswoning";"1985 tot 1995";"2013";"'s-Gravenhage (gemeente)";18899;77
"Meergezinswoning";"1985 tot 1995";"2014";"'s-Gravenhage (gemeente)";19682;76
"Meergezinswoning";"1985 tot 1995";"2015";"'s-Gravenhage (gemeente)";19814;75
"Meergezinswoning";"1985 tot 1995";"2016";"'s-Gravenhage (gemeente)";19821;75
"Meergezinswoning";"1985 tot 1995";"2017";"'s-Gravenhage (gemeente)";20144;74
"Meergezinswoning";"1985 tot 1995";"2018";"'s-Gravenhage (gemeente)";20194;75
"Meergezinswoning";"1985 tot 1995";"2019";"'s-Gravenhage (gemeente)";20219;75
"Meergezinswoning";"1985 tot 1995";"2020";"'s-Gravenhage (gemeente)";20218;75
"Meergezinswoning";"1985 tot 1995";"2021";"'s-Gravenhage (gemeente)";20266;75
"Meergezinswoning";"1985 tot 1995";"2022";"'s-Gravenhage (gemeente)";20296;75
"Meergezinswoning";"1985 tot 1995";"2023";"'s-Gravenhage (gemeente)";20069;76
"Meergezinswoning";"1985 tot 1995";"2024";"'s-Gravenhage (gemeente)";20084;76
"Meergezinswoning";"1985 tot 1995";"2025";"'s-Gravenhage (gemeente)";20102;76
"Meergezinswoning";"1985 tot 1995";"2026";"'s-Gravenhage (gemeente)";20105;76
"Meergezinswoning";"1985 tot 1995";"2012";"Rotterdam";27843;80
"Meergezinswoning";"1985 tot 1995";"2013";"Rotterdam";27819;80
"Meergezinswoning";"1985 tot 1995";"2014";"Rotterdam";27741;79
"Meergezinswoning";"1985 tot 1995";"2015";"Rotterdam";28948;77
"Meergezinswoning";"1985 tot 1995";"2016";"Rotterdam";28917;78
"Meergezinswoning";"1985 tot 1995";"2017";"Rotterdam";28294;78
"Meergezinswoning";"1985 tot 1995";"2018";"Rotterdam";28420;77
"Meergezinswoning";"1985 tot 1995";"2019";"Rotterdam";28506;77
"Meergezinswoning";"1985 tot 1995";"2020";"Rotterdam";28504;77
"Meergezinswoning";"1985 tot 1995";"2021";"Rotterdam";28551;77
"Meergezinswoning";"1985 tot 1995";"2022";"Rotterdam";28554;77
"Meergezinswoning";"1985 tot 1995";"2023";"Rotterdam";28610;77
"Meergezinswoning";"1985 tot 1995";"2024";"Rotterdam";28690;77
"Meergezinswoning";"1985 tot 1995";"2025";"Rotterdam";28711;77
"Meergezinswoning";"1985 tot 1995";"2026";"Rotterdam";28732;77
"Meergezinswoning";"1985 tot 1995";"2012";"Utrecht (gemeente)";6864;74
"Meergezinswoning";"1985 tot 1995";"2013";"Utrecht (gemeente)";6968;74
"Meergezinswoning";"1985 tot 1995";"2014";"Utrecht (gemeente)";7081;74
"Meergezinswoning";"1985 tot 1995";"2015";"Utrecht (gemeente)";7086;74
"Meergezinswoning";"1985 tot 1995";"2016";"Utrecht (gemeente)";7087;74
"Meergezinswoning";"1985 tot 1995";"2017";"Utrecht (gemeente)";7103;74
"Meergezinswoning";"1985 tot 1995";"2018";"Utrecht (gemeente)";7334;74
"Meergezinswoning";"1985 tot 1995";"2019";"Utrecht (gemeente)";7362;74
"Meergezinswoning";"1985 tot 1995";"2020";"Utrecht (gemeente)";7456;74
"Meergezinswoning";"1985 tot 1995";"2021";"Utrecht (gemeente)";7587;74
"Meergezinswoning";"1985 tot 1995";"2022";"Utrecht (gemeente)";7530;73
"Meergezinswoning";"1985 tot 1995";"2023";"Utrecht (gemeente)";7527;73
"Meergezinswoning";"1985 tot 1995";"2024";"Utrecht (gemeente)";7709;72
"Meergezinswoning";"1985 tot 1995";"2025";"Utrecht (gemeente)";7749;72
"Meergezinswoning";"1985 tot 1995";"2026";"Utrecht (gemeente)";7638;72
"Meergezinswoning";"1995 tot 2005";"2012";"Nederland";282771;96
"Meergezinswoning";"1995 tot 2005";"2013";"Nederland";283827;95
"Meergezinswoning";"1995 tot 2005";"2014";"Nederland";289625;93
"Meergezinswoning";"1995 tot 2005";"2015";"Nederland";291619;92
"Meergezinswoning";"1995 tot 2005";"2016";"Nederland";293218;92
"Meergezinswoning";"1995 tot 2005";"2017";"Nederland";294437;92
"Meergezinswoning";"1995 tot 2005";"2018";"Nederland";294879;91
"Meergezinswoning";"1995 tot 2005";"2019";"Nederland";296291;91
"Meergezinswoning";"1995 tot 2005";"2020";"Nederland";298200;91
"Meergezinswoning";"1995 tot 2005";"2021";"Nederland";299918;90
"Meergezinswoning";"1995 tot 2005";"2022";"Nederland";301742;90
"Meergezinswoning";"1995 tot 2005";"2023";"Nederland";302556;89
"Meergezinswoning";"1995 tot 2005";"2024";"Nederland";303362;89
"Meergezinswoning";"1995 tot 2005";"2025";"Nederland";303929;89
"Meergezinswoning";"1995 tot 2005";"2026";"Nederland";304922;88
"Meergezinswoning";"1995 tot 2005";"2012";"Amsterdam";22551;90
"Meergezinswoning";"1995 tot 2005";"2013";"Amsterdam";22477;90
"Meergezinswoning";"1995 tot 2005";"2014";"Amsterdam";22566;91
"Meergezinswoning";"1995 tot 2005";"2015";"Amsterdam";22823;90
"Meergezinswoning";"1995 tot 2005";"2016";"Amsterdam";23373;89
"Meergezinswoning";"1995 tot 2005";"2017";"Amsterdam";23913;88
"Meergezinswoning";"1995 tot 2005";"2018";"Amsterdam";24215;89
"Meergezinswoning";"1995 tot 2005";"2019";"Amsterdam";24524;88
"Meergezinswoning";"1995 tot 2005";"2020";"Amsterdam";25038;88
"Meergezinswoning";"1995 tot 2005";"2021";"Amsterdam";24988;88
"Meergezinswoning";"1995 tot 2005";"2022";"Amsterdam";25610;88
"Meergezinswoning";"1995 tot 2005";"2023";"Amsterdam";25857;88
"Meergezinswoning";"1995 tot 2005";"2024";"Amsterdam";26275;87
"Meergezinswoning";"1995 tot 2005";"2025";"Amsterdam";25436;88
"Meergezinswoning";"1995 tot 2005";"2026";"Amsterdam";25425;88
"Meergezinswoning";"1995 tot 2005";"2012";"'s-Gravenhage (gemeente)";13128;87
"Meergezinswoning";"1995 tot 2005";"2013";"'s-Gravenhage (gemeente)";13396;86
"Meergezinswoning";"1995 tot 2005";"2014";"'s-Gravenhage (gemeente)";13241;86
"Meergezinswoning";"1995 tot 2005";"2015";"'s-Gravenhage (gemeente)";13346;86
"Meergezinswoning";"1995 tot 2005";"2016";"'s-Gravenhage (gemeente)";13338;86
"Meergezinswoning";"1995 tot 2005";"2017";"'s-Gravenhage (gemeente)";13393;86
"Meergezinswoning";"1995 tot 2005";"2018";"'s-Gravenhage (gemeente)";13612;86
"Meergezinswoning";"1995 tot 2005";"2019";"'s-Gravenhage (gemeente)";13923;86
"Meergezinswoning";"1995 tot 2005";"2020";"'s-Gravenhage (gemeente)";14002;86
"Meergezinswoning";"1995 tot 2005";"2021";"'s-Gravenhage (gemeente)";14109;86
"Meergezinswoning";"1995 tot 2005";"2022";"'s-Gravenhage (gemeente)";14173;86
"Meergezinswoning";"1995 tot 2005";"2023";"'s-Gravenhage (gemeente)";14177;86
"Meergezinswoning";"1995 tot 2005";"2024";"'s-Gravenhage (gemeente)";14216;86
"Meergezinswoning";"1995 tot 2005";"2025";"'s-Gravenhage (gemeente)";14198;86
"Meergezinswoning";"1995 tot 2005";"2026";"'s-Gravenhage (gemeente)";14198;86
"Meergezinswoning";"1995 tot 2005";"2012";"Rotterdam";17776;90
"Meergezinswoning";"1995 tot 2005";"2013";"Rotterdam";17768;90
"Meergezinswoning";"1995 tot 2005";"2014";"Rotterdam";17780;89
"Meergezinswoning";"1995 tot 2005";"2015";"Rotterdam";17896;89
"Meergezinswoning";"1995 tot 2005";"2016";"Rotterdam";17887;89
"Meergezinswoning";"1995 tot 2005";"2017";"Rotterdam";17696;89
"Meergezinswoning";"1995 tot 2005";"2018";"Rotterdam";17784;88
"Meergezinswoning";"1995 tot 2005";"2019";"Rotterdam";17781;88
"Meergezinswoning";"1995 tot 2005";"2020";"Rotterdam";17781;88
"Meergezinswoning";"1995 tot 2005";"2021";"Rotterdam";17818;88
"Meergezinswoning";"1995 tot 2005";"2022";"Rotterdam";17851;88
"Meergezinswoning";"1995 tot 2005";"2023";"Rotterdam";17874;88
"Meergezinswoning";"1995 tot 2005";"2024";"Rotterdam";17877;88
"Meergezinswoning";"1995 tot 2005";"2025";"Rotterdam";17981;88
"Meergezinswoning";"1995 tot 2005";"2026";"Rotterdam";18113;88
"Meergezinswoning";"1995 tot 2005";"2012";"Utrecht (gemeente)";5945;91
"Meergezinswoning";"1995 tot 2005";"2013";"Utrecht (gemeente)";6119;92
"Meergezinswoning";"1995 tot 2005";"2014";"Utrecht (gemeente)";6136;92
"Meergezinswoning";"1995 tot 2005";"2015";"Utrecht (gemeente)";6134;92
"Meergezinswoning";"1995 tot 2005";"2016";"Utrecht (gemeente)";6382;92
"Meergezinswoning";"1995 tot 2005";"2017";"Utrecht (gemeente)";6387;92
"Meergezinswoning";"1995 tot 2005";"2018";"Utrecht (gemeente)";6170;92
"Meergezinswoning";"1995 tot 2005";"2019";"Utrecht (gemeente)";6177;92
"Meergezinswoning";"1995 tot 2005";"2020";"Utrecht (gemeente)";6184;92
"Meergezinswoning";"1995 tot 2005";"2021";"Utrecht (gemeente)";6223;91
"Meergezinswoning";"1995 tot 2005";"2022";"Utrecht (gemeente)";6233;91
"Meergezinswoning";"1995 tot 2005";"2023";"Utrecht (gemeente)";6282;91
"Meergezinswoning";"1995 tot 2005";"2024";"Utrecht (gemeente)";6245;92
"Meergezinswoning";"1995 tot 2005";"2025";"Utrecht (gemeente)";6248;92
"Meergezinswoning";"1995 tot 2005";"2026";"Utrecht (gemeente)";6244;91
"Meergezinswoning";"2005 tot 2015";"2012";"Nederland";237668;98
"Meergezinswoning";"2005 tot 2015";"2013";"Nederland";273800;96
"Meergezinswoning";"2005 tot 2015";"2014";"Nederland";312443;93
"Meergezinswoning";"2005 tot 2015";"2015";"Nederland";336386;92
"Meergezinswoning";"2005 tot 2015";"2016";"Nederland";342649;91
"Meergezinswoning";"2005 tot 2015";"2017";"Nederland";342960;92
"Meergezinswoning";"2005 tot 2015";"2018";"Nederland";342807;92
"Meergezinswoning";"2005 tot 2015";"2019";"Nederland";343903;91
"Meergezinswoning";"2005 tot 2015";"2020";"Nederland";342753;91
"Meergezinswoning";"2005 tot 2015";"2021";"Nederland";342790;90
"Meergezinswoning";"2005 tot 2015";"2022";"Nederland";342928;90
"Meergezinswoning";"2005 tot 2015";"2023";"Nederland";342139;90
"Meergezinswoning";"2005 tot 2015";"2024";"Nederland";342142;89
"Meergezinswoning";"2005 tot 2015";"2025";"Nederland";342711;89
"Meergezinswoning";"2005 tot 2015";"2026";"Nederland";342947;89
"Meergezinswoning";"2005 tot 2015";"2012";"Amsterdam";26181;90
"Meergezinswoning";"2005 tot 2015";"2013";"Amsterdam";28875;87
"Meergezinswoning";"2005 tot 2015";"2014";"Amsterdam";31043;85
"Meergezinswoning";"2005 tot 2015";"2015";"Amsterdam";33264;85
"Meergezinswoning";"2005 tot 2015";"2016";"Amsterdam";34103;84
"Meergezinswoning";"2005 tot 2015";"2017";"Amsterdam";34117;85
"Meergezinswoning";"2005 tot 2015";"2018";"Amsterdam";33291;87
"Meergezinswoning";"2005 tot 2015";"2019";"Amsterdam";33583;86
"Meergezinswoning";"2005 tot 2015";"2020";"Amsterdam";33036;86
"Meergezinswoning";"2005 tot 2015";"2021";"Amsterdam";32797;87
"Meergezinswoning";"2005 tot 2015";"2022";"Amsterdam";32776;87
"Meergezinswoning";"2005 tot 2015";"2023";"Amsterdam";32523;89
"Meergezinswoning";"2005 tot 2015";"2024";"Amsterdam";32594;89
"Meergezinswoning";"2005 tot 2015";"2025";"Amsterdam";32633;89
"Meergezinswoning";"2005 tot 2015";"2026";"Amsterdam";32498;89
"Meergezinswoning";"2005 tot 2015";"2012";"'s-Gravenhage (gemeente)";7470;95
"Meergezinswoning";"2005 tot 2015";"2013";"'s-Gravenhage (gemeente)";8972;95
"Meergezinswoning";"2005 tot 2015";"2014";"'s-Gravenhage (gemeente)";10753;89
"Meergezinswoning";"2005 tot 2015";"2015";"'s-Gravenhage (gemeente)";10961;90
"Meergezinswoning";"2005 tot 2015";"2016";"'s-Gravenhage (gemeente)";11245;90
"Meergezinswoning";"2005 tot 2015";"2017";"'s-Gravenhage (gemeente)";11565;90
"Meergezinswoning";"2005 tot 2015";"2018";"'s-Gravenhage (gemeente)";11485;89
"Meergezinswoning";"2005 tot 2015";"2019";"'s-Gravenhage (gemeente)";11534;89
"Meergezinswoning";"2005 tot 2015";"2020";"'s-Gravenhage (gemeente)";11508;89
"Meergezinswoning";"2005 tot 2015";"2021";"'s-Gravenhage (gemeente)";11416;90
"Meergezinswoning";"2005 tot 2015";"2022";"'s-Gravenhage (gemeente)";11424;90
"Meergezinswoning";"2005 tot 2015";"2023";"'s-Gravenhage (gemeente)";11437;90
"Meergezinswoning";"2005 tot 2015";"2024";"'s-Gravenhage (gemeente)";11129;89
"Meergezinswoning";"2005 tot 2015";"2025";"'s-Gravenhage (gemeente)";11478;90
"Meergezinswoning";"2005 tot 2015";"2026";"'s-Gravenhage (gemeente)";11476;90
"Meergezinswoning";"2005 tot 2015";"2012";"Rotterdam";12799;97
"Meergezinswoning";"2005 tot 2015";"2013";"Rotterdam";13679;97
"Meergezinswoning";"2005 tot 2015";"2014";"Rotterdam";15076;96
"Meergezinswoning";"2005 tot 2015";"2015";"Rotterdam";15805;95
"Meergezinswoning";"2005 tot 2015";"2016";"Rotterdam";16107;96
"Meergezinswoning";"2005 tot 2015";"2017";"Rotterdam";16096;95
"Meergezinswoning";"2005 tot 2015";"2018";"Rotterdam";16115;95
"Meergezinswoning";"2005 tot 2015";"2019";"Rotterdam";16112;95
"Meergezinswoning";"2005 tot 2015";"2020";"Rotterdam";16101;95
"Meergezinswoning";"2005 tot 2015";"2021";"Rotterdam";16102;95
"Meergezinswoning";"2005 tot 2015";"2022";"Rotterdam";16109;95
"Meergezinswoning";"2005 tot 2015";"2023";"Rotterdam";16112;95
"Meergezinswoning";"2005 tot 2015";"2024";"Rotterdam";16222;95
"Meergezinswoning";"2005 tot 2015";"2025";"Rotterdam";16240;95
"Meergezinswoning";"2005 tot 2015";"2026";"Rotterdam";16339;95
